customer_id,age,gender,city,annual_income,spending_score,membership_years,total_orders,avg_order_value,last_purchase_days,preferred_category,churn
842,35,Female,Hyderabad,44014,17,5,37,937,58,Home,1
843,45,Male,Chennai,134775,98,7,47,1499,259,Sports,0
844,59,Male,Bangalore,116472,13,8,15,3680,162,Sports,1
845,39,Male,Bangalore,99872,14,9,42,539,301,Fashion,0
846,38,Male,Hyderabad,78502,11,6,24,352,306,Electronics,0
847,23,Male,Chennai,107736,28,9,26,1621,2,Home,0
848,18,Male,Bangalore,25470,42,8,26,3251,271,Sports,0
849,22,Female,Chennai,116395,96,9,46,626,143,Sports,1
850,58,Male,Bangalore,34953,99,4,26,3758,188,Electronics,1
851,29,Female,Chennai,124580,61,9,10,1335,352,Fashion,0
852,43,Female,Mumbai,58507,64,7,17,2572,341,Beauty,0
853,63,Female,Chennai,138961,31,5,14,3529,224,Home,0
854,51,Female,Chennai,112969,81,5,2,1149,180,Sports,0
855,31,Female,Hyderabad,111493,73,1,48,1573,23,Beauty,0
856,43,Male,Mumbai,26523,10,2,13,1156,355,Electronics,0
857,62,Male,Delhi,106923,8,3,27,1901,37,Fashion,0
858,44,Male,Hyderabad,77190,21,8,9,3141,107,Home,0
859,26,Female,Delhi,67761,77,6,7,2682,297,Electronics,1
860,43,Male,Bangalore,51169,59,5,48,1503,229,Fashion,0
861,64,Male,Delhi,65641,50,1,10,570,313,Electronics,0
862,39,Male,Chennai,42990,69,9,9,3180,97,Sports,0
863,64,Male,Delhi,49661,70,3,22,2496,281,Sports,0
864,47,Male,Hyderabad,33419,30,3,23,4998,110,Beauty,0
865,60,Female,Hyderabad,34457,95,2,7,2325,37,Electronics,0
866,34,Male,Delhi,87600,17,4,48,3166,40,Sports,1
867,43,Female,Hyderabad,123619,75,2,9,4345,85,Fashion,1
868,53,Female,Hyderabad,96102,20,9,27,2942,302,Beauty,1
869,18,Female,Delhi,53085,48,7,24,4221,188,Home,0
870,25,Female,Mumbai,117064,73,8,29,2564,240,Electronics,0
871,52,Female,Mumbai,70654,2,3,17,962,358,Sports,0
872,32,Male,Bangalore,26130,37,6,20,4262,354,Fashion,0
873,64,Male,Hyderabad,125723,1,6,7,1204,19,Electronics,0
874,39,Male,Delhi,22042,4,1,43,3955,347,Fashion,0
875,31,Female,Hyderabad,90134,100,6,40,3046,325,Beauty,0
876,43,Male,Chennai,62982,54,3,7,549,261,Sports,0
877,45,Male,Hyderabad,118422,25,3,28,3164,158,Sports,1
878,40,Female,Hyderabad,85185,3,3,19,886,304,Beauty,0
879,31,Female,Mumbai,53477,9,8,20,4837,112,Fashion,1
880,41,Female,Delhi,134161,86,5,44,3326,144,Electronics,0
881,19,Female,Hyderabad,72709,87,4,39,4656,256,Fashion,0
882,62,Male,Mumbai,48716,76,9,40,2955,18,Electronics,0
883,43,Female,Bangalore,98137,74,9,7,3724,184,Beauty,0
884,31,Female,Mumbai,56018,34,1,6,3824,287,Home,0
885,24,Male,Mumbai,28061,43,2,25,2932,131,Electronics,0
886,20,Male,Mumbai,28609,74,8,41,1893,281,Sports,0
887,64,Female,Hyderabad,55371,94,5,13,3092,245,Sports,0
888,40,Male,Hyderabad,130350,22,7,39,4011,8,Sports,0
889,63,Female,Bangalore,103021,70,1,40,4380,193,Fashion,0
890,60,Female,Chennai,40805,2,5,22,884,318,Fashion,0
891,64,Male,Chennai,27857,94,3,49,4540,7,Fashion,1
892,62,Male,Chennai,31620,66,2,17,3119,136,Sports,0
893,35,Female,Bangalore,28177,32,2,48,3956,19,Electronics,0
894,55,Female,Chennai,50111,16,9,22,3483,139,Sports,1
895,52,Female,Chennai,140770,76,4,34,4891,177,Electronics,1
896,32,Male,Mumbai,108578,1,4,8,4226,11,Fashion,0
897,42,Female,Hyderabad,104181,72,7,49,1356,41,Home,0
898,54,Female,Hyderabad,109941,48,2,45,3261,114,Fashion,0
899,45,Female,Mumbai,147049,50,3,18,4645,180,Beauty,0
900,27,Female,Mumbai,31826,13,3,24,2529,194,Electronics,0
901,56,Female,Mumbai,33890,15,6,42,1492,196,Home,0
902,34,Male,Hyderabad,102428,53,3,2,2084,348,Fashion,1
903,56,Female,Chennai,137067,44,5,2,1760,225,Home,0
904,39,Female,Mumbai,146044,8,4,27,1183,331,Sports,1
905,43,Female,Bangalore,78031,74,3,14,2267,323,Electronics,1
906,61,Female,Mumbai,139440,46,8,48,2063,261,Beauty,0
907,42,Male,Delhi,132134,69,3,39,2179,116,Sports,0
908,34,Male,Mumbai,95020,19,6,12,1936,150,Home,0
909,30,Male,Hyderabad,25495,38,7,32,2652,118,Fashion,1
910,37,Female,Mumbai,48481,11,7,28,2118,165,Electronics,0
911,42,Female,Delhi,31267,43,2,28,900,252,Beauty,0
912,21,Male,Bangalore,137897,20,3,46,4246,267,Fashion,0
913,27,Male,Chennai,125702,20,4,25,2273,44,Beauty,1
914,20,Male,Mumbai,26743,21,7,4,4861,181,Electronics,1
915,58,Female,Delhi,74800,82,2,26,3953,77,Home,0
916,62,Female,Delhi,123475,57,3,36,594,116,Beauty,0
917,35,Male,Bangalore,68773,50,7,3,2156,67,Electronics,0
918,64,Male,Hyderabad,77042,74,7,1,3248,13,Beauty,0
919,53,Male,Mumbai,69476,98,3,17,3652,92,Fashion,1
920,64,Female,Delhi,147967,26,1,7,722,246,Beauty,0
921,39,Female,Bangalore,112105,30,3,48,1762,267,Fashion,1
922,51,Female,Chennai,48552,73,5,5,3109,139,Fashion,0
923,64,Male,Delhi,85242,31,7,19,3049,341,Electronics,0
924,25,Male,Bangalore,65772,42,4,39,749,244,Sports,0
925,57,Female,Hyderabad,63730,68,1,46,1668,341,Beauty,0
926,61,Male,Hyderabad,48948,61,6,34,1032,273,Home,0
927,36,Female,Delhi,96311,61,2,35,4682,304,Fashion,0
928,59,Male,Delhi,89093,70,3,49,1621,191,Sports,0
929,58,Male,Mumbai,89123,78,4,16,485,97,Fashion,0
930,54,Male,Bangalore,36535,68,6,40,2945,331,Sports,0
931,23,Male,Delhi,86490,90,6,47,3965,205,Sports,0
932,43,Female,Mumbai,66562,17,7,39,4664,137,Home,0
933,51,Male,Mumbai,139042,19,5,27,1645,77,Sports,0
934,62,Female,Delhi,145251,51,7,41,1666,37,Home,0
935,23,Female,Hyderabad,109080,70,2,38,1976,286,Electronics,0
936,54,Female,Bangalore,147844,63,1,25,3855,303,Fashion,0
937,50,Male,Bangalore,78535,93,8,26,1114,135,Home,1
938,39,Female,Hyderabad,118991,75,1,14,487,142,Fashion,1
939,38,Female,Delhi,61269,80,2,14,4390,254,Beauty,0
940,23,Female,Bangalore,100674,30,6,14,2288,48,Electronics,0
941,23,Male,Delhi,62462,25,1,25,4626,255,Beauty,0
942,21,Male,Delhi,23127,75,3,36,2004,134,Beauty,0
943,47,Female,Mumbai,43147,71,7,4,1378,290,Sports,0
944,28,Male,Hyderabad,65528,26,8,47,2751,208,Sports,0
945,47,Female,Delhi,97095,56,4,15,4570,101,Beauty,0
946,48,Female,Chennai,133100,22,3,32,1788,46,Sports,0
947,41,Male,Hyderabad,88931,89,1,18,2156,70,Fashion,1
948,26,Female,Bangalore,110925,19,9,14,1975,136,Sports,0
949,20,Male,Mumbai,86381,31,6,1,1187,280,Beauty,1
950,48,Male,Bangalore,119468,26,6,42,1403,67,Sports,0
951,57,Female,Bangalore,131258,42,9,20,3530,4,Sports,0
952,54,Male,Hyderabad,83749,41,1,10,1319,224,Home,0
953,53,Male,Bangalore,58672,100,6,10,396,1,Home,0
954,41,Female,Delhi,33731,23,5,24,4175,290,Beauty,0
955,48,Female,Bangalore,144647,47,6,34,725,109,Fashion,0
956,23,Male,Mumbai,74512,13,8,28,4927,265,Electronics,0
957,19,Male,Mumbai,118658,89,5,27,1610,63,Electronics,0
958,37,Female,Chennai,71024,66,2,40,4703,266,Beauty,0
959,45,Male,Mumbai,136712,66,2,1,1492,138,Fashion,0
960,28,Male,Bangalore,121121,16,5,33,1394,44,Fashion,1
961,21,Male,Mumbai,23832,73,3,4,2148,262,Fashion,0
962,32,Male,Hyderabad,52332,28,3,7,3855,216,Home,1
963,23,Male,Mumbai,32467,77,8,9,4986,121,Beauty,0
964,47,Male,Delhi,61025,35,7,16,2417,152,Electronics,1
965,55,Male,Hyderabad,33107,41,1,5,4454,213,Fashion,0
966,19,Female,Chennai,148347,77,5,34,3780,234,Beauty,0
967,32,Female,Delhi,97994,31,9,23,1217,351,Electronics,0
968,28,Female,Bangalore,114202,85,4,43,3353,111,Home,1
969,25,Female,Bangalore,63481,32,1,25,3790,361,Sports,0
970,43,Female,Bangalore,22581,54,8,13,4407,320,Electronics,0
971,62,Male,Delhi,95118,98,5,24,4269,222,Electronics,1
972,61,Male,Delhi,144010,72,2,11,247,226,Electronics,0
973,22,Male,Delhi,71638,59,1,17,3863,210,Sports,0
974,23,Male,Hyderabad,143714,41,3,37,4671,71,Fashion,0
975,43,Female,Hyderabad,28418,66,9,13,1027,360,Sports,0
976,21,Male,Bangalore,113627,96,1,27,4922,89,Electronics,0
977,36,Male,Mumbai,49113,54,4,20,2289,262,Home,0
978,37,Female,Bangalore,104363,40,8,33,2256,188,Electronics,1
979,50,Male,Chennai,143607,28,8,42,1018,112,Home,0
980,37,Male,Hyderabad,83044,37,8,32,4952,239,Beauty,0
981,29,Female,Delhi,99955,65,8,8,4184,256,Home,0
982,64,Male,Hyderabad,81030,74,4,29,3880,150,Electronics,1
983,18,Male,Delhi,31814,55,8,40,2011,127,Sports,0
984,43,Male,Chennai,119340,4,9,19,3314,319,Electronics,1
985,31,Male,Chennai,30024,99,7,6,1829,274,Electronics,0
986,55,Male,Hyderabad,83288,10,2,44,1743,333,Beauty,0
987,54,Female,Delhi,129236,47,9,39,3779,139,Fashion,0
988,28,Female,Chennai,77836,75,8,48,2104,103,Electronics,0
989,53,Female,Bangalore,27435,14,5,41,1636,242,Beauty,0
990,30,Female,Bangalore,87084,38,3,21,3517,117,Sports,0
991,60,Female,Delhi,144023,12,7,22,3720,214,Beauty,0
992,20,Female,Hyderabad,90601,45,2,42,3259,17,Beauty,1
993,50,Male,Chennai,108416,17,3,10,4316,179,Home,1
994,23,Female,Hyderabad,140871,80,9,10,1198,224,Fashion,1
995,27,Female,Bangalore,138645,35,4,29,1631,270,Fashion,1
996,22,Male,Chennai,23407,66,4,16,4752,313,Sports,0
997,40,Male,Hyderabad,118943,75,3,1,3261,349,Beauty,0
998,27,Female,Mumbai,52940,41,5,17,464,134,Sports,1
999,61,Male,Delhi,25666,67,3,30,3931,114,Sports,0
1000,19,Female,Delhi,57122,29,9,26,2474,132,Fashion,0
1001,30,Male,Mumbai,138647,18,3,46,4075,139,Fashion,0
1002,57,Female,Bangalore,45092,20,2,19,3517,232,Fashion,0
1003,19,Male,Chennai,149753,14,5,21,2246,92,Electronics,0
1004,37,Male,Delhi,143402,34,6,17,3344,267,Beauty,0
1005,18,Female,Mumbai,95645,49,1,46,3421,99,Sports,0
1006,54,Female,Mumbai,121190,54,6,40,3340,207,Beauty,1
1007,26,Female,Bangalore,120468,31,3,21,1453,8,Sports,1
1008,34,Female,Bangalore,149207,58,4,41,922,321,Sports,1
1009,26,Female,Hyderabad,46505,42,6,40,283,93,Sports,0
1010,28,Male,Delhi,56713,58,8,45,3570,158,Sports,1
1011,32,Female,Hyderabad,74387,82,9,49,4019,360,Home,1
1012,41,Female,Mumbai,63169,30,6,19,3564,99,Home,0
1013,55,Male,Chennai,93282,25,7,7,1957,225,Electronics,1
1014,52,Male,Chennai,97511,63,5,17,4518,340,Fashion,0
1015,47,Female,Bangalore,71742,19,9,1,2980,208,Sports,1
1016,48,Male,Chennai,60522,72,4,37,3487,73,Beauty,0
1017,22,Male,Chennai,101132,92,6,6,2652,59,Home,0
1018,61,Female,Chennai,139622,8,5,26,528,287,Fashion,0
1019,31,Male,Mumbai,138764,95,1,2,625,64,Electronics,0
1020,28,Male,Chennai,123489,3,5,32,969,256,Fashion,0
1021,26,Female,Chennai,119397,67,5,48,4175,48,Sports,1
1022,51,Female,Chennai,23880,86,9,5,807,279,Fashion,1
1023,29,Male,Hyderabad,63454,81,1,37,2052,198,Sports,1
1024,52,Male,Mumbai,75711,100,5,31,2872,158,Home,0
1025,52,Female,Bangalore,63539,17,7,12,2324,311,Home,1
1026,18,Male,Hyderabad,128984,14,6,35,1500,7,Sports,0
1027,57,Male,Delhi,88321,9,6,30,665,248,Beauty,1
1028,39,Male,Mumbai,107985,62,7,48,2164,232,Home,0
1029,46,Female,Mumbai,34799,94,6,6,2145,106,Beauty,0
1030,25,Male,Delhi,134584,21,5,15,2739,98,Sports,1
1031,28,Male,Delhi,124843,76,5,15,2560,268,Sports,1
1032,58,Female,Delhi,80102,37,9,16,2239,60,Home,0
1033,54,Male,Bangalore,70726,96,8,20,1384,308,Beauty,1
1034,31,Male,Chennai,68784,11,4,13,4134,140,Sports,0
1035,47,Female,Mumbai,140364,20,4,44,3417,328,Home,0
1036,52,Female,Chennai,133034,35,5,42,2982,190,Sports,0
1037,38,Female,Chennai,63333,53,3,46,977,125,Fashion,0
1038,54,Female,Delhi,60828,47,8,31,3579,163,Fashion,0
1039,22,Male,Bangalore,89526,75,7,34,2618,60,Home,0
1040,36,Male,Hyderabad,74362,52,5,29,4277,31,Sports,0
1041,31,Female,Bangalore,73997,8,3,3,4462,333,Home,0
1042,43,Female,Chennai,143973,4,5,9,2639,76,Electronics,0
1043,21,Male,Bangalore,70341,27,3,11,2189,243,Home,0
1044,42,Female,Delhi,39073,44,5,11,1266,317,Home,0
1045,62,Male,Hyderabad,122399,40,1,25,1144,258,Fashion,0
1046,59,Female,Delhi,34549,47,6,22,228,190,Fashion,0
1047,42,Male,Hyderabad,103795,94,4,42,2097,315,Sports,0
1048,35,Female,Chennai,76920,44,4,46,1897,296,Home,0
1049,57,Female,Hyderabad,105326,48,8,9,3014,177,Home,0
1050,25,Male,Hyderabad,95515,91,2,20,3565,288,Sports,1
1051,56,Female,Hyderabad,149392,85,4,21,2688,294,Beauty,0
1052,57,Male,Bangalore,40316,52,2,10,1865,348,Sports,0
1053,31,Male,Bangalore,46183,84,1,22,4819,207,Fashion,0
1054,49,Male,Chennai,113860,68,3,29,1770,215,Fashion,0
1055,55,Male,Hyderabad,44624,11,8,9,1933,344,Home,1
1056,50,Male,Mumbai,82515,77,6,5,959,141,Fashion,0
1057,40,Female,Chennai,123712,73,7,40,2357,85,Sports,0
1058,32,Female,Hyderabad,105781,4,2,11,1551,182,Home,0
1059,50,Male,Hyderabad,66705,76,6,1,3676,332,Sports,0
1060,42,Female,Bangalore,109326,73,8,42,1468,128,Sports,0
1061,34,Male,Chennai,46756,77,8,1,1985,269,Home,1
1062,50,Female,Hyderabad,80390,48,4,39,4149,39,Beauty,1
1063,64,Female,Hyderabad,88369,26,6,46,2807,23,Fashion,0
1064,19,Female,Chennai,90821,77,5,5,598,242,Electronics,1
1065,31,Female,Mumbai,29589,39,9,49,2830,107,Electronics,0
1066,57,Male,Chennai,133012,92,8,22,2646,348,Electronics,1
1067,57,Male,Chennai,34116,58,2,26,1869,142,Fashion,1
1068,56,Female,Mumbai,93181,19,7,6,438,145,Beauty,0
1069,23,Female,Chennai,64786,88,7,32,3736,280,Sports,0
1070,23,Male,Hyderabad,114686,83,1,48,4061,245,Home,0
1071,20,Female,Chennai,143711,77,1,11,3303,191,Beauty,0
1072,24,Male,Mumbai,96425,77,4,10,1346,290,Electronics,0
1073,25,Male,Delhi,50286,58,5,47,1757,179,Fashion,1
1074,59,Male,Chennai,123081,28,4,39,3938,112,Fashion,1
1075,32,Female,Bangalore,35994,66,7,34,2357,214,Home,1
1076,64,Male,Hyderabad,121039,10,3,31,3651,138,Sports,1
1077,46,Female,Hyderabad,131915,86,7,12,499,200,Beauty,1
1078,50,Male,Bangalore,142961,77,8,44,3898,7,Beauty,0
1079,47,Female,Bangalore,110198,58,6,16,4253,346,Beauty,0
1080,56,Female,Chennai,124672,73,6,38,448,13,Sports,0
1081,44,Female,Bangalore,46639,97,8,3,2768,80,Sports,0
1082,53,Male,Delhi,37205,14,8,2,4329,286,Sports,0
1083,46,Male,Mumbai,76677,84,7,5,4523,159,Home,0
1084,55,Female,Bangalore,52930,15,6,11,4880,272,Fashion,1
1085,50,Female,Bangalore,93313,96,6,25,3060,201,Electronics,1
1086,54,Female,Delhi,113851,33,6,35,923,150,Sports,0
1087,44,Male,Hyderabad,133153,17,8,35,769,296,Fashion,1
1088,50,Male,Hyderabad,112509,24,1,22,419,293,Sports,0
1089,21,Male,Chennai,38316,30,5,37,1594,334,Electronics,1
1090,39,Male,Delhi,47304,62,3,22,3034,272,Sports,0
1091,19,Female,Mumbai,121839,13,8,11,2322,43,Fashion,0
1092,27,Female,Mumbai,116058,62,6,32,4431,319,Home,1
1093,22,Male,Delhi,107876,47,2,35,4200,15,Electronics,0
1094,27,Male,Mumbai,105366,16,7,31,4549,248,Fashion,0
1095,50,Female,Hyderabad,33403,66,7,45,3289,172,Beauty,0
1096,55,Male,Mumbai,100052,81,5,8,249,218,Beauty,0
1097,30,Male,Mumbai,137478,96,8,20,714,137,Beauty,1
1098,48,Male,Delhi,104627,43,5,42,2991,321,Home,0
1099,64,Male,Delhi,93495,8,1,34,2978,227,Sports,1
1100,53,Male,Mumbai,51932,3,9,4,2818,44,Sports,0
1101,62,Male,Bangalore,116090,12,4,18,2037,20,Sports,0
1102,41,Female,Delhi,56701,84,2,4,4871,119,Home,0
1103,32,Male,Chennai,23385,16,4,20,1365,234,Beauty,1
1104,46,Male,Chennai,141324,78,9,9,2449,336,Sports,0
1105,25,Female,Hyderabad,119226,80,2,16,614,356,Home,0
1106,22,Female,Mumbai,77241,59,4,26,2468,262,Home,0
1107,46,Female,Bangalore,30367,49,2,38,1304,83,Fashion,0
1108,64,Male,Hyderabad,85030,63,5,25,4858,31,Sports,1
1109,21,Female,Mumbai,66505,62,3,4,3556,322,Beauty,0
1110,29,Male,Delhi,144462,49,2,41,2616,274,Electronics,0
1111,62,Male,Chennai,53332,51,9,45,2134,234,Home,0
1112,19,Male,Bangalore,105178,33,5,41,403,28,Fashion,0
1113,44,Female,Chennai,96325,30,5,38,268,252,Electronics,0
1114,48,Female,Delhi,55268,59,1,19,715,324,Home,0
1115,53,Female,Mumbai,106486,76,6,14,3763,253,Fashion,0
1116,53,Female,Delhi,45563,15,7,21,4656,239,Sports,0
1117,43,Female,Delhi,125185,82,1,15,1664,314,Fashion,0
1118,60,Male,Chennai,56404,92,9,3,1852,175,Home,1
1119,44,Male,Bangalore,75182,23,8,37,906,194,Sports,1
1120,22,Male,Delhi,52991,78,8,46,1825,180,Beauty,0
1121,37,Male,Chennai,124601,94,7,16,4952,295,Fashion,0
1122,28,Female,Bangalore,67663,97,5,14,3985,215,Electronics,0
1123,27,Female,Mumbai,85886,45,3,9,1545,203,Sports,1
1124,57,Male,Mumbai,142002,62,9,47,543,250,Sports,0
1125,55,Female,Hyderabad,103848,79,7,7,3986,362,Beauty,1
1126,23,Female,Chennai,44127,71,8,14,735,257,Fashion,0
1127,25,Male,Bangalore,77692,15,6,6,554,75,Electronics,0
1128,40,Male,Delhi,114389,46,5,21,3742,344,Beauty,0
1129,64,Female,Mumbai,57500,64,8,15,1182,202,Fashion,0
1130,43,Female,Bangalore,53785,46,3,8,1545,142,Electronics,0
1131,63,Male,Chennai,104146,56,7,34,3209,206,Electronics,1
1132,60,Male,Hyderabad,109126,44,2,40,726,199,Home,1
1133,29,Male,Mumbai,114979,75,3,1,1130,171,Electronics,1
1134,43,Female,Bangalore,67997,29,2,32,2956,316,Fashion,0
1135,30,Male,Bangalore,27170,95,5,49,2482,228,Beauty,0
1136,57,Male,Bangalore,33303,62,7,5,2146,179,Beauty,0
1137,35,Female,Chennai,91743,89,1,30,4127,275,Home,0
1138,42,Female,Chennai,97852,52,9,22,2741,62,Fashion,1
1139,50,Female,Chennai,55187,54,1,20,2116,327,Electronics,0
1140,64,Female,Delhi,85034,88,1,16,3560,204,Home,0
1141,57,Female,Bangalore,91776,57,8,7,1793,133,Sports,1
1142,60,Male,Mumbai,21893,83,6,7,3125,72,Fashion,1
1143,29,Male,Chennai,33753,66,6,2,3825,78,Home,0
1144,61,Female,Chennai,58090,22,9,47,1423,189,Beauty,0
1145,53,Female,Bangalore,84922,20,4,14,2159,356,Home,1
1146,21,Female,Chennai,96768,33,8,31,1165,71,Sports,0
1147,22,Female,Delhi,79412,72,4,41,3878,263,Fashion,1
1148,54,Female,Delhi,142406,25,2,14,4512,306,Home,0
1149,25,Male,Chennai,76030,46,8,5,822,46,Electronics,0
1150,59,Male,Bangalore,37509,73,7,11,4648,224,Fashion,0
1151,45,Male,Bangalore,88653,98,4,40,4987,328,Home,1
1152,48,Male,Bangalore,56929,57,9,5,4926,250,Home,1
1153,26,Female,Hyderabad,149626,87,9,29,2572,76,Fashion,1
1154,46,Male,Chennai,68291,5,8,11,3148,74,Beauty,0
1155,31,Female,Bangalore,24042,55,1,5,3499,142,Electronics,1
1156,57,Female,Delhi,82574,61,7,49,1368,73,Fashion,0
1157,58,Female,Mumbai,57201,89,5,32,4949,102,Electronics,0
1158,39,Male,Mumbai,112282,8,7,36,591,94,Electronics,0
1159,28,Female,Bangalore,34016,16,9,15,4009,69,Fashion,1
1160,40,Male,Mumbai,45022,48,2,19,2607,65,Home,1
1161,18,Male,Mumbai,120962,61,4,22,4460,193,Beauty,0
1162,63,Female,Hyderabad,47938,15,4,34,780,62,Electronics,0
1163,54,Female,Delhi,63678,65,2,17,1020,20,Electronics,1
1164,38,Female,Delhi,138171,22,3,12,1447,241,Home,0
1165,43,Male,Hyderabad,149638,3,8,25,323,203,Fashion,1
1166,63,Female,Hyderabad,121248,54,9,17,4639,300,Beauty,0
1167,53,Male,Mumbai,81720,14,6,10,2074,195,Electronics,0
1168,40,Female,Chennai,125514,36,2,28,723,62,Electronics,0
1169,18,Female,Mumbai,76805,82,2,18,3323,107,Fashion,0
1170,57,Male,Hyderabad,94323,82,7,18,4424,125,Home,0
1171,32,Male,Delhi,21986,67,8,45,3398,301,Sports,0
1172,38,Male,Mumbai,96478,10,8,32,2985,267,Home,0
1173,64,Male,Chennai,102994,49,6,14,2318,202,Electronics,0
1174,26,Male,Mumbai,32161,65,8,16,1410,162,Electronics,1
1175,26,Male,Bangalore,40689,91,1,18,1226,344,Beauty,0
1176,27,Female,Mumbai,147101,57,9,16,4317,302,Home,0
1177,43,Female,Hyderabad,114699,27,1,17,4461,112,Sports,1
1178,58,Male,Delhi,80924,75,3,7,697,337,Beauty,0
1179,52,Female,Delhi,121311,5,9,12,4729,32,Sports,0
1180,42,Male,Hyderabad,119273,71,5,34,3005,98,Beauty,0
1181,43,Female,Bangalore,94308,83,9,10,1893,247,Home,1
1182,28,Female,Hyderabad,121128,57,9,5,4958,261,Electronics,1
1183,55,Male,Mumbai,83745,93,6,21,924,191,Sports,0
1184,19,Male,Hyderabad,146881,15,1,3,575,29,Home,1
1185,24,Male,Hyderabad,21211,99,7,19,4598,48,Sports,0
1186,35,Female,Bangalore,20229,76,6,45,2652,250,Home,0
1187,44,Male,Mumbai,138972,30,9,44,4059,226,Beauty,1
1188,51,Female,Chennai,68542,20,7,35,1886,272,Home,0
1189,44,Male,Chennai,34345,37,4,6,456,153,Beauty,1
1190,34,Female,Delhi,121489,3,7,14,4694,328,Electronics,0
1191,60,Female,Hyderabad,51819,73,2,4,3800,285,Beauty,0
1192,61,Male,Delhi,67779,41,6,45,250,180,Fashion,1
1193,41,Female,Bangalore,102421,39,6,18,794,302,Electronics,0
1194,42,Female,Chennai,112244,26,2,29,4931,153,Home,1
1195,24,Male,Hyderabad,85584,2,4,35,4073,234,Home,1
1196,23,Female,Bangalore,39950,23,8,38,3636,23,Fashion,1
1197,41,Male,Bangalore,35173,23,8,16,1272,94,Home,0
1198,50,Male,Hyderabad,137743,85,8,20,1676,245,Electronics,0
1199,46,Male,Bangalore,78032,16,8,24,3220,290,Electronics,1
1200,60,Male,Hyderabad,135074,9,1,35,1864,160,Beauty,1
1201,39,Female,Hyderabad,119273,13,2,44,4692,285,Sports,0
1202,43,Female,Mumbai,48036,28,4,19,2930,9,Home,1
1203,45,Female,Delhi,143885,27,9,4,1595,185,Fashion,0
1204,38,Male,Bangalore,132857,51,3,33,4097,295,Electronics,1
1205,24,Female,Bangalore,91356,64,6,2,4824,135,Electronics,0
1206,34,Female,Mumbai,34292,52,7,13,4980,110,Electronics,0
1207,37,Male,Mumbai,23052,81,8,45,4245,69,Sports,0
1208,58,Male,Mumbai,64377,38,7,30,2860,136,Sports,0
1209,37,Female,Chennai,109317,100,3,34,2433,96,Home,1
1210,39,Male,Chennai,87838,65,6,30,3522,119,Fashion,0
1211,45,Male,Chennai,87819,18,5,24,4397,274,Sports,1
1212,57,Male,Hyderabad,133689,63,4,48,4418,358,Beauty,0
1213,24,Male,Bangalore,128103,51,1,44,2301,338,Sports,0
1214,18,Female,Delhi,35620,9,7,33,1506,177,Electronics,0
1215,49,Male,Hyderabad,50461,13,8,41,1837,361,Fashion,0
1216,30,Male,Bangalore,40750,40,2,49,1340,237,Home,0
1217,47,Male,Bangalore,118426,55,7,10,815,272,Sports,0
1218,40,Male,Mumbai,108719,79,6,18,4852,277,Electronics,0
1219,36,Male,Mumbai,29472,43,5,19,4409,138,Beauty,0
1220,49,Male,Hyderabad,89263,44,4,7,1766,362,Beauty,0
1221,47,Male,Mumbai,132036,68,2,19,1176,132,Home,1
1222,46,Male,Bangalore,77602,33,6,24,4996,44,Home,0
1223,62,Female,Mumbai,45523,24,5,15,1516,123,Sports,0
1224,46,Male,Chennai,50766,36,2,41,2539,136,Home,0
1225,47,Female,Mumbai,123262,10,7,42,4556,126,Electronics,0
1226,33,Male,Bangalore,86060,100,6,23,2296,275,Electronics,0
1227,57,Male,Hyderabad,29079,20,9,4,578,64,Electronics,0
1228,36,Male,Delhi,28399,75,5,38,3665,296,Sports,1
1229,35,Male,Mumbai,80726,12,9,4,2471,232,Sports,1
1230,18,Female,Bangalore,112906,62,9,5,1246,51,Home,0
1231,31,Male,Delhi,36532,18,1,41,1207,137,Sports,1
1232,64,Male,Delhi,142689,94,5,44,309,158,Electronics,0
1233,19,Female,Chennai,102357,63,9,23,2971,56,Fashion,0
1234,45,Female,Delhi,63162,84,7,40,4083,81,Electronics,0
1235,47,Male,Bangalore,23749,25,6,37,2800,232,Fashion,0
1236,55,Female,Bangalore,31353,12,6,11,3443,326,Home,0
1237,21,Female,Mumbai,132313,21,7,11,1205,128,Beauty,0
1238,18,Female,Mumbai,48477,25,1,13,4993,126,Sports,1
1239,25,Male,Mumbai,44570,11,4,14,505,317,Sports,0
1240,46,Male,Delhi,106373,64,1,8,1158,80,Electronics,0
1241,56,Male,Delhi,31437,73,6,25,1153,357,Electronics,0
1242,20,Female,Chennai,58104,50,4,18,2868,333,Fashion,1
1243,49,Male,Mumbai,83370,62,1,44,3738,175,Sports,0
1244,27,Female,Hyderabad,24551,89,9,44,2877,145,Home,0
1245,27,Male,Chennai,88359,99,4,18,1830,126,Electronics,0
1246,36,Male,Hyderabad,74880,96,6,10,1991,182,Sports,0
1247,63,Female,Delhi,32916,49,7,7,2803,219,Beauty,0
1248,51,Male,Chennai,146150,14,8,44,2171,278,Fashion,0
1249,50,Female,Chennai,100703,1,9,14,266,83,Electronics,0
1250,40,Female,Bangalore,61445,81,9,15,1034,141,Electronics,0
1251,45,Male,Delhi,67636,25,8,16,405,334,Home,0
1252,49,Female,Delhi,93927,59,3,2,3033,95,Electronics,0
1253,24,Male,Chennai,98194,72,2,30,4450,194,Sports,0
1254,46,Male,Delhi,49685,69,5,30,1914,110,Sports,0
1255,25,Female,Chennai,71134,5,1,18,1732,52,Sports,0
